,AirlineName,Journey_date,Sources,Destination,Stops,Dept,Arrival,Duration,price
1336,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1337,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1338,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
1339,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
1340,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
1341,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,22:40,"08:20",9h 40m,"7,512"
1342,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,02:05,12:00,9h 55m,"7,512"
1343,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
1344,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
1345,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1346,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
1347,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
1348,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
1349,SpiceJet,"Thu, 11 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
1350,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"8,158"
1351,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"9,300"
1352,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,300"
1353,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"9,878"
1354,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"9,878"
1355,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,01:40,11:15,9h 35m,"9,927"
1356,Vistara,"Thu, 11 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
1357,Vistara,"Thu, 11 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"10,692"
1358,Vistara,"Thu, 11 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"10,692"
1359,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"10,802"
1360,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"10,802"
1361,Go First,"Thu, 11 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"11,469"
1362,Air India,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"11,568"
1363,Vistara,"Thu, 11 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"11,719"
1364,Air India,"Thu, 11 Nov",Patna,Chennai,1 Stop,15:00,"07:20",16h 20m,"12,027"
1365,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"12,972"
1366,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"12,972"
1367,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"12,972"
1368,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
1369,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
1370,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
1371,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
1372,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
1373,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
1374,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,01:30,11:25,9h 55m,"14,967"
1375,Air India,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),15:00,"08:55",17h 55m,"15,863"
1376,Air India,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),15:00,"08:55",17h 55m,"15,863"
1377,Air India,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"16,332"
1378,Air India,"Thu, 11 Nov",Patna,Chennai,3 Stop(s),12:55,"07:20",18h 25m,"16,332"
1379,Vistara,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"16,504"
1380,Air India,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),10:55,23:35,12h 40m,"17,802"
1381,Air India,"Thu, 11 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"18,012"
1382,IndiGo,"Thu, 11 Nov",Patna,Chennai,1 Stop,16:20,21:25,5h 05m,"19,482"
1383,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,197"
1384,IndiGo,"Sat, 13 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1385,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,19:10,"00:05",4h 55m,"7,512"
1386,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1387,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1388,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
1389,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
1390,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
1391,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1392,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,13:10,19:25,6h 15m,"7,512"
1393,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1394,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1395,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,19:10,"02:15",7h 05m,"7,512"
1396,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
1397,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1398,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
1399,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1400,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,16:20,"00:05",7h 45m,"7,512"
1401,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1402,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
1403,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
1404,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
1405,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1406,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1407,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
1408,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
1409,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
1410,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
1411,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
1412,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
1413,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
1414,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1415,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
1416,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
1417,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
1418,SpiceJet,"Sat, 13 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
1419,Air India,"Sat, 13 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"9,300"
1420,Air India,"Sat, 13 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"9,300"
1421,Air India,"Sat, 13 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"9,300"
1422,Air India,"Sat, 13 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"9,300"
1423,Air India,"Sat, 13 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"9,300"
1424,Air India,"Sat, 13 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"9,300"
1425,Vistara,"Sat, 13 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"10,514"
1426,Vistara,"Sat, 13 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
1427,Vistara,"Sat, 13 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"10,514"
1428,Vistara,"Sat, 13 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"11,139"
1429,Go First,"Sat, 13 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"11,469"
1430,Air India,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"11,568"
1431,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"13,340"
1432,IndiGo,"Sat, 13 Nov",Patna,Chennai,1 Stop,08:55,17:20,8h 25m,"13,812"
1433,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"14,829"
1434,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
1435,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
1436,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
1437,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
1438,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
1439,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,934"
1440,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
1441,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
1442,Air India,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"15,623"
1443,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"15,799"
1444,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1445,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1446,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1447,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1448,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1449,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1450,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1451,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1452,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1453,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1454,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1455,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1456,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1457,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1458,Vistara,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,967"
1459,Air India,"Sat, 13 Nov",Patna,Chennai,2 Stop(s),12:55,"07:20",18h 25m,"18,458"
1460,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,197"
1461,Go First,"Mon, 15 Nov",Patna,Chennai,1 Stop,11:30,17:10,5h 40m,"7,197"
1462,IndiGo,"Mon, 15 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
1463,SpiceJet,"Mon, 15 Nov",Patna,Chennai,Non Stop,21:40,"00:25",2h 45m,"7,512"
1464,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,10:30,14:25,3h 55m,"7,512"
1465,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,16:20,21:25,5h 05m,"7,512"
1466,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
1467,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
1468,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
1469,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
1470,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
1471,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
1472,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
1473,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
1474,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
1475,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
1476,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
1477,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
1478,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
1479,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
1480,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
1481,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
1482,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,01:40,11:15,9h 35m,"7,512"
1483,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,22:40,"08:20",9h 40m,"7,512"
1484,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,02:05,12:00,9h 55m,"7,512"
1485,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
1486,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
1487,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
1488,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
1489,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
1490,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
1491,SpiceJet,"Mon, 15 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
1492,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"10,137"
1493,Go First,"Mon, 15 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"11,469"
1494,Air India,"Mon, 15 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"12,881"
1495,Air India,"Mon, 15 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"12,881"
1496,Air India,"Mon, 15 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"12,881"
1497,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"12,972"
1498,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,01:30,11:25,9h 55m,"12,972"
1499,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"13,287"
1500,Vistara,"Mon, 15 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"13,326"
1501,Vistara,"Mon, 15 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"13,326"
1502,Vistara,"Mon, 15 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"13,326"
1503,Vistara,"Mon, 15 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"13,326"
1504,Air India,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"13,763"
1505,Air India,"Mon, 15 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"14,036"
1506,Air India,"Mon, 15 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"14,036"
1507,Air India,"Mon, 15 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"14,036"
1508,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"14,180"
1509,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"14,180"
1510,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"14,180"
1511,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"14,180"
1512,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1513,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1514,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
1515,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1516,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1517,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
1518,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1519,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1520,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1521,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,799"
1522,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1523,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1524,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"15,799"
1525,Air India,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:55,23:35,12h 40m,"15,914"
1526,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"15,967"
1527,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,967"
1528,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"15,967"
1529,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"17,374"
1530,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,374"
1531,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,374"
1532,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,374"
1533,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,374"
1534,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,374"
1535,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"17,374"
1536,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"17,374"
1537,Vistara,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"17,374"
1538,Air India,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),12:55,"10:55",22h 00m,"17,828"
1539,Air India,"Mon, 15 Nov",Patna,Chennai,2 Stop(s),12:55,"10:55",22h 00m,"18,313"
1540,IndiGo,"Mon, 15 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"20,585"
